Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
408/2018 - DAM-DOURADOS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;PARQUE DAS NACOES I;MS;DOURADOS;5003702;2018;25/06/2018;15:25:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;30.0
408/2018 - DAM-DOURADOS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;PARQUE DAS NACOES I;MS;DOURADOS;5003702;2018;25/06/2018;15:25:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;30.0
3178/2018 - 1DEAM;ESTUPRO;ESTUPRO, FATOS TIPICOS;JARDIM TIJUCA;MS;CAMPO GRANDE;5002704;2018;31/05/2018;14:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;23.0
3178/2018 - 1DEAM;ESTUPRO;ESTUPRO, FATOS TIPICOS;JARDIM TIJUCA;MS;CAMPO GRANDE;5002704;2018;31/05/2018;14:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;15.0
3178/2018 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM TIJUCA;MS;CAMPO GRANDE;5002704;2018;31/05/2018;14:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;23.0
3178/2018 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM TIJUCA;MS;CAMPO GRANDE;5002704;2018;31/05/2018;14:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;15.0
2943/2018 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM ITAMARACA;MS;CAMPO GRANDE;5002704;2018;18/05/2018;12:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;24.0
2943/2018 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM ITAMARACA;MS;CAMPO GRANDE;5002704;2018;18/05/2018;12:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;28.0
2943/2018 - 1DEAM;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM ITAMARACA;MS;CAMPO GRANDE;5002704;2018;18/05/2018;12:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;24.0
2943/2018 - 1DEAM;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM ITAMARACA;MS;CAMPO GRANDE;5002704;2018;18/05/2018;12:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;28.0
655/2018 - DP-RIO BRILHANTE;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;RIO BRILHANTE;5007208;2018;01/05/2018;16:50:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;43.0
655/2018 - DP-RIO BRILHANTE;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;RIO BRILHANTE;5007208;2018;01/05/2018;16:50:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;40.0
1011/2018 - DP-SIDROLANDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2018;27/04/2018;00:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;36.0
1011/2018 - DP-SIDROLANDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2018;27/04/2018;00:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;33.0
1011/2018 - DP-SIDROLANDIA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2018;27/04/2018;00:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;36.0
1011/2018 - DP-SIDROLANDIA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2018;27/04/2018;00:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;33.0
1011/2018 - DP-SIDROLANDIA;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2018;27/04/2018;00:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;36.0
1011/2018 - DP-SIDROLANDIA;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO BENTO;MS;SIDROLÂNDIA;5007901;2018;27/04/2018;00:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;33.0
636/2018 - DP-MARACAJU;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA ADRIEN;MS;MARACAJU;5005400;2018;10/04/2018;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;47.0
636/2018 - DP-MARACAJU;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA ADRIEN;MS;MARACAJU;5005400;2018;10/04/2018;23:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;37.0
419/2018 - DP-BELA VISTA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;BELA VISTA;5002100;2018;08/04/2018;17:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;53.0
419/2018 - DP-BELA VISTA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;;MS;BELA VISTA;5002100;2018;08/04/2018;17:30:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;56.0
419/2018 - DP-BELA VISTA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;;MS;BELA VISTA;5002100;2018;08/04/2018;17:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;53.0
493/2018 - DP-AMAMBAI;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ZONA RURAL;MS;AMAMBAI;5000609;2018;03/04/2018;12:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;N/I;24.0
160/2018 - DP-SETE QUEDAS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;SETE QUEDAS;5007703;2018;01/04/2018;16:20:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;BRANCA;38.0
160/2018 - DP-SETE QUEDAS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;SETE QUEDAS;5007703;2018;01/04/2018;16:20:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;BRANCA;28.0
610/2018 - 1DP-AQUIDAUANA;HOMICIDIO QUALIFICADO POR MOTIVO FUTIL;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;AUTOR;;;;;
610/2018 - 1DP-AQUIDAUANA;HOMICIDIO QUALIFICADO POR MOTIVO FUTIL;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;VÍTIMA;;;;;
610/2018 - 1DP-AQUIDAUANA;HOMICIDIO QUALIFICADO POR MOTIVO FUTIL;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;VÍTIMA;;;;;
610/2018 - 1DP-AQUIDAUANA;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;AUTOR;;;;;
610/2018 - 1DP-AQUIDAUANA;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;VÍTIMA;;;;;
610/2018 - 1DP-AQUIDAUANA;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;VÍTIMA;;;;;
610/2018 - 1DP-AQUIDAUANA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;AUTOR;;;;;
610/2018 - 1DP-AQUIDAUANA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;VÍTIMA;;;;;
610/2018 - 1DP-AQUIDAUANA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SANTA TEREZINHA;MS;AQUIDAUANA;5001102;2018;17/03/2018;08:00:00;VÍTIMA;;;;;
139/2018 - DP-ELDORADO;SUICIDIO;MORTE DECORRENTE DE FATO ATIPICO;CENTRO;MS;ELDORADO;5003751;2018;17/02/2018;13:36:00;AUTOR;;;;;
139/2018 - DP-ELDORADO;SUICIDIO;MORTE DECORRENTE DE FATO ATIPICO;CENTRO;MS;ELDORADO;5003751;2018;17/02/2018;13:36:00;VÍTIMA;;;;;
139/2018 - DP-ELDORADO;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;ELDORADO;5003751;2018;17/02/2018;13:36:00;AUTOR;;;;;
139/2018 - DP-ELDORADO;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;ELDORADO;5003751;2018;17/02/2018;13:36:00;VÍTIMA;;;;;
95/2018 - DAM-TRÊS LAGOAS;SUICIDIO;MORTE DECORRENTE DE FATO ATIPICO;JARDIM ALVORADA;MS;TRÊS LAGOAS;5008305;2018;09/02/2018;16:05:00;AUTOR;;;;;
95/2018 - DAM-TRÊS LAGOAS;SUICIDIO;MORTE DECORRENTE DE FATO ATIPICO;JARDIM ALVORADA;MS;TRÊS LAGOAS;5008305;2018;09/02/2018;16:05:00;VÍTIMA;;;;;
95/2018 - DAM-TRÊS LAGOAS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM ALVORADA;MS;TRÊS LAGOAS;5008305;2018;09/02/2018;16:05:00;AUTOR;;;;;
95/2018 - DAM-TRÊS LAGOAS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM ALVORADA;MS;TRÊS LAGOAS;5008305;2018;09/02/2018;16:05:00;VÍTIMA;;;;;
188/2018 - 1DP-BATAGUASSU;LESAO CORPORAL DOLOSA;LESAO CORPORAL DOLOSA, FATOS TIPICOS;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
188/2018 - 1DP-BATAGUASSU;LESAO CORPORAL DOLOSA;LESAO CORPORAL DOLOSA, FATOS TIPICOS;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
188/2018 - 1DP-BATAGUASSU;CONDUZIR VEICULO AUTOMOTOR COM CAPACIDADE PSICOMOTORA ALTERADA EM RAZAO DA INFLUENCIA DE ALCOOL OU DE OUTRA SUBSTANCIA PSICOATIVA QUE DETERMINE DEPENDENCIA;CRIMES DE TRANSITO (ART. 304 AO 312 DA LEI 9.503/97), FATOS TIPICOS;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
188/2018 - 1DP-BATAGUASSU;CONDUZIR VEICULO AUTOMOTOR COM CAPACIDADE PSICOMOTORA ALTERADA EM RAZAO DA INFLUENCIA DE ALCOOL OU DE OUTRA SUBSTANCIA PSICOATIVA QUE DETERMINE DEPENDENCIA;CRIMES DE TRANSITO (ART. 304 AO 312 DA LEI 9.503/97), FATOS TIPICOS;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
188/2018 - 1DP-BATAGUASSU;MORTE POR CAUSA INDETERMINADA (SEM INDICIO DE CRIME);FATOS ATIPICOS, MORTE DECORRENTE DE FATO ATIPICO;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
188/2018 - 1DP-BATAGUASSU;MORTE POR CAUSA INDETERMINADA (SEM INDICIO DE CRIME);FATOS ATIPICOS, MORTE DECORRENTE DE FATO ATIPICO;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
188/2018 - 1DP-BATAGUASSU;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
188/2018 - 1DP-BATAGUASSU;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;BATAGUASSU;5001904;2018;31/01/2018;01:45:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;46.0
452/2018 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM SANTA EMILIA;MS;CAMPO GRANDE;5002704;2018;22/01/2018;18:30:00;AUTOR;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;61.0
452/2018 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM SANTA EMILIA;MS;CAMPO GRANDE;5002704;2018;22/01/2018;18:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;61.0
156/2018 - DEPAC-TL;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM SANTA JULIA;MS;TRÊS LAGOAS;5008305;2018;14/01/2018;18:00:00;AUTOR;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;38.0
156/2018 - DEPAC-TL;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM SANTA JULIA;MS;TRÊS LAGOAS;5008305;2018;14/01/2018;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;38.0
51/2018 - DP-MARACAJU;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;DISTRITO - VISTA ALEGRE;MS;MARACAJU;5005400;2018;09/01/2018;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;46.0
51/2018 - DP-MARACAJU;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;DISTRITO - VISTA ALEGRE;MS;MARACAJU;5005400;2018;09/01/2018;20:00:00;VÍTIMA;MASCULINO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;46.0
1991/2017 - DP-CASSILÂNDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;CASSILÂNDIA;5002902;2017;17/12/2017;03:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;34.0
1991/2017 - DP-CASSILÂNDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;CASSILÂNDIA;5002902;2017;17/12/2017;03:00:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;34.0
4857/2017 - DEPAC-DDOS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;PARQUE ALVORADA;MS;DOURADOS;5003702;2017;06/12/2017;17:00:00;AUTOR;FEMININO;BRASILEIRO(A);N/I;PARDA;72.0
4857/2017 - DEPAC-DDOS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;PARQUE ALVORADA;MS;DOURADOS;5003702;2017;06/12/2017;17:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;72.0
6058/2017 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CAMPO GRANDE;5002704;2017;02/11/2017;02:00:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;48.0
6058/2017 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CAMPO GRANDE;5002704;2017;02/11/2017;02:00:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;48.0
6058/2017 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CAMPO GRANDE;5002704;2017;02/11/2017;02:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;48.0
4324/2017 - DEPAC-DDOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2017;30/10/2017;23:00:00;AUTOR;MASCULINO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;45.0
4324/2017 - DEPAC-DDOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2017;30/10/2017;23:00:00;VÍTIMA;MASCULINO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;45.0
927/2017 - DP-ITAQUIRAI;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;ITAQUIRAÍ;5004601;2017;18/10/2017;10:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;42.0
927/2017 - DP-ITAQUIRAI;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;ITAQUIRAÍ;5004601;2017;18/10/2017;10:30:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;42.0
