Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
848/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;16:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;81.0
848/2026 - 1DEAM;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;16:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;57.0
848/2026 - 1DEAM;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;16:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;81.0
64/2026 - DP-ITAPORÃ;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;CENTRO;MS;ITAPORÃ;5004502;2026;31/01/2026;15:15:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PRETA;45.0
64/2026 - DP-ITAPORÃ;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;CENTRO;MS;ITAPORÃ;5004502;2026;31/01/2026;15:15:00;AUTOR;MASCULINO;N/I;MEDIO COMPLETO;PRETA;35.0
64/2026 - DP-ITAPORÃ;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;CENTRO;MS;ITAPORÃ;5004502;2026;31/01/2026;15:15:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;41.0
896/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;N/I;32.0
896/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;24.0
803/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;35.0
803/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PRETA;26.0
803/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PRETA;26.0
803/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;35.0
803/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PRETA;26.0
803/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;JARDIM NOROESTE;MS;CAMPO GRANDE;5002704;2026;31/01/2026;15:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PRETA;26.0
117/2026 - DAM-DOURADOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM COLIBRI;MS;DOURADOS;5003702;2026;31/01/2026;14:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;35.0
117/2026 - DAM-DOURADOS;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM COLIBRI;MS;DOURADOS;5003702;2026;31/01/2026;14:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;39.0
870/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM VIDA NOVA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;14:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;39.0
870/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM VIDA NOVA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;14:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;50.0
789/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM TARUMA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;13:00:00;AUTOR;MASCULINO;ESTRANGEIRO(A);MEDIO COMPLETO;PARDA;21.0
789/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM TARUMA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;13:00:00;VÍTIMA;FEMININO;ESTRANGEIRO(A) NATURALIZADO(A);MEDIO COMPLETO;PARDA;31.0
106/2026 - 1DP-JARDIM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA ANGELICA DOIS;MS;JARDIM;5005004;2026;31/01/2026;12:55:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;N/I;50.0
106/2026 - 1DP-JARDIM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA ANGELICA DOIS;MS;JARDIM;5005004;2026;31/01/2026;12:55:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;41.0
788/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:11:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;34.0
788/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:11:00;VÍTIMA;FEMININO;N/I;FUNDAMENTAL INCOMPLETO;AMARELA;31.0
788/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:11:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;34.0
788/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:11:00;VÍTIMA;FEMININO;N/I;FUNDAMENTAL INCOMPLETO;AMARELA;31.0
888/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;49.0
888/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PRETA;51.0
859/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM ITAMARACA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;AUTOR;MASCULINO;ESTRANGEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;37.0
859/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;JARDIM ITAMARACA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;VÍTIMA;FEMININO;ESTRANGEIRO(A);MEDIO INCOMPLETO;PARDA;26.0
793/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;32.0
793/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;32.0
793/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;36.0
793/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CONJUNTO AERO RANCHO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;12:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;36.0
277/2026 - 1DP-PONTA PORÃ;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;ZONA RURAL;MS;PONTA PORÃ;5006606;2026;31/01/2026;11:58:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;27.0
277/2026 - 1DP-PONTA PORÃ;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;ZONA RURAL;MS;PONTA PORÃ;5006606;2026;31/01/2026;11:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;30.0
277/2026 - 1DP-PONTA PORÃ;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;ZONA RURAL;MS;PONTA PORÃ;5006606;2026;31/01/2026;11:58:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;27.0
277/2026 - 1DP-PONTA PORÃ;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;ZONA RURAL;MS;PONTA PORÃ;5006606;2026;31/01/2026;11:58:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;30.0
785/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA POPULAR;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:47:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;52.0
785/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA POPULAR;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:47:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;47.0
785/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA POPULAR;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:47:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;47.0
785/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA POPULAR;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:47:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;52.0
784/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA MORENINHA II;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:24:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;45.0
784/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA MORENINHA II;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:24:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;51.0
784/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA MORENINHA II;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:24:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;51.0
784/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA MORENINHA II;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:24:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;45.0
784/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA MORENINHA II;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:24:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;51.0
784/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA MORENINHA II;MS;CAMPO GRANDE;5002704;2026;31/01/2026;10:24:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;45.0
43/2026 - DP-CORONEL SAPUCAIA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM DA LAGOA;MS;CORONEL SAPUCAIA;5003157;2026;31/01/2026;09:13:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;30.0
43/2026 - DP-CORONEL SAPUCAIA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM DA LAGOA;MS;CORONEL SAPUCAIA;5003157;2026;31/01/2026;09:13:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;33.0
43/2026 - DP-CORONEL SAPUCAIA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM DA LAGOA;MS;CORONEL SAPUCAIA;5003157;2026;31/01/2026;09:13:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;33.0
43/2026 - DP-CORONEL SAPUCAIA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM DA LAGOA;MS;CORONEL SAPUCAIA;5003157;2026;31/01/2026;09:13:00;VÍTIMA;FEMININO;N/I;ALFABETIZADO;INDÍGENA;21.0
43/2026 - DP-CORONEL SAPUCAIA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM DA LAGOA;MS;CORONEL SAPUCAIA;5003157;2026;31/01/2026;09:13:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;30.0
43/2026 - DP-CORONEL SAPUCAIA;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM DA LAGOA;MS;CORONEL SAPUCAIA;5003157;2026;31/01/2026;09:13:00;VÍTIMA;FEMININO;N/I;ALFABETIZADO;INDÍGENA;21.0
30/2026 - DP-TACURU;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;TACURU;5007950;2026;31/01/2026;09:03:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;46.0
30/2026 - DP-TACURU;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;CENTRO;MS;TACURU;5007950;2026;31/01/2026;09:03:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;46.0
30/2026 - DP-TACURU;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;TACURU;5007950;2026;31/01/2026;09:03:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;26.0
30/2026 - DP-TACURU;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;CENTRO;MS;TACURU;5007950;2026;31/01/2026;09:03:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;26.0
871/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;09:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;47.0
871/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;09:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;47.0
871/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;09:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;N/I;44.0
871/2026 - 1DEAM;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;09:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;N/I;44.0
871/2026 - 1DEAM;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;09:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;N/I;44.0
871/2026 - 1DEAM;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;CENTRO;MS;CAMPO GRANDE;5002704;2026;31/01/2026;09:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;47.0
780/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;COHAFAMA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;08:19:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;41.0
780/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;COHAFAMA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;08:19:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;35.0
780/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;COHAFAMA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;08:19:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;41.0
780/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;COHAFAMA;MS;CAMPO GRANDE;5002704;2026;31/01/2026;08:19:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;35.0
126/2026 - DP-CAARAPO;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;;MS;CAARAPÓ;5002407;2026;31/01/2026;08:04:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;42.0
126/2026 - DP-CAARAPO;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;;MS;CAARAPÓ;5002407;2026;31/01/2026;08:04:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;33.0
36/2026 - DAM-PONTA PORÃ;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;;MS;PONTA PORÃ;5006606;2026;31/01/2026;08:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;46.0
36/2026 - DAM-PONTA PORÃ;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;;MS;PONTA PORÃ;5006606;2026;31/01/2026;08:00:00;AUTOR;MASCULINO;ESTRANGEIRO(A);N/I;N/I;65.0
36/2026 - DAM-PONTA PORÃ;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;;MS;PONTA PORÃ;5006606;2026;31/01/2026;08:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;46.0
36/2026 - DAM-PONTA PORÃ;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;;MS;PONTA PORÃ;5006606;2026;31/01/2026;08:00:00;AUTOR;MASCULINO;ESTRANGEIRO(A);N/I;N/I;65.0
69/2026 - DP-CAMAPUÃ;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA RESIDENCIAL VISTA ALEGRE;MS;CAMAPUÃ;5002605;2026;31/01/2026;07:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;61.0
69/2026 - DP-CAMAPUÃ;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;VILA RESIDENCIAL VISTA ALEGRE;MS;CAMAPUÃ;5002605;2026;31/01/2026;07:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;61.0
69/2026 - DP-CAMAPUÃ;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VILA RESIDENCIAL VISTA ALEGRE;MS;CAMAPUÃ;5002605;2026;31/01/2026;07:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;45.0
